"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"27/09/2024 02:00 - 27/09/2024 03:00","Norway (NO)","13273.22","13620.12"
"27/09/2024 03:00 - 27/09/2024 04:00","Norway (NO)","13216.70","13193.75"
"27/09/2024 04:00 - 27/09/2024 05:00","Norway (NO)","13321.62","13266.83"
"27/09/2024 05:00 - 27/09/2024 06:00","Norway (NO)","13725.28","13560.62"
"27/09/2024 06:00 - 27/09/2024 07:00","Norway (NO)","15014.36","14534.26"
"27/09/2024 07:00 - 27/09/2024 08:00","Norway (NO)","16150.76","15988.56"
"27/09/2024 08:00 - 27/09/2024 09:00","Norway (NO)","16139.11","16314.41"
"27/09/2024 09:00 - 27/09/2024 10:00","Norway (NO)","15969.80","15974.45"
"27/09/2024 10:00 - 27/09/2024 11:00","Norway (NO)","15851.76","15733.17"
"27/09/2024 11:00 - 27/09/2024 12:00","Norway (NO)","15486.94","15618.48"
"27/09/2024 12:00 - 27/09/2024 13:00","Norway (NO)","15102.03","15280.12"
"27/09/2024 13:00 - 27/09/2024 14:00","Norway (NO)","14867.20","14923.03"
"27/09/2024 14:00 - 27/09/2024 15:00","Norway (NO)","14834.77","14817.96"
"27/09/2024 15:00 - 27/09/2024 16:00","Norway (NO)","14740.48","14819.77"
"27/09/2024 16:00 - 27/09/2024 17:00","Norway (NO)","14802.68","14830.16"
"27/09/2024 17:00 - 27/09/2024 18:00","Norway (NO)","14954.93","14738.94"
"27/09/2024 18:00 - 27/09/2024 19:00","Norway (NO)","15129.71","14939.60"
"27/09/2024 19:00 - 27/09/2024 20:00","Norway (NO)","15373.45","15291.57"
"27/09/2024 20:00 - 27/09/2024 21:00","Norway (NO)","15366.54","15411.94"
"27/09/2024 21:00 - 27/09/2024 22:00","Norway (NO)","15021.24","15174.19"
"27/09/2024 22:00 - 27/09/2024 23:00","Norway (NO)","14867.70","14690.34"
"27/09/2024 23:00 - 28/09/2024 00:00","Norway (NO)","14400.90","14430.10"
"28/09/2024 00:00 - 28/09/2024 01:00","Norway (NO)","14027.04","13874.28"
"28/09/2024 01:00 - 28/09/2024 02:00","Norway (NO)","14112.83","13858.70"
"28/09/2024 02:00 - 28/09/2024 03:00","Norway (NO)","13904.26","13859.98"
"28/09/2024 03:00 - 28/09/2024 04:00","Norway (NO)","13959.86","13699.30"
"28/09/2024 04:00 - 28/09/2024 05:00","Norway (NO)","13977.47","13616.35"
"28/09/2024 05:00 - 28/09/2024 06:00","Norway (NO)","14130.36","13623.40"
"28/09/2024 06:00 - 28/09/2024 07:00","Norway (NO)","14231.96","13801.87"
"28/09/2024 07:00 - 28/09/2024 08:00","Norway (NO)","14492.91","14066.49"
"28/09/2024 08:00 - 28/09/2024 09:00","Norway (NO)","15104.73","14438.50"
"28/09/2024 09:00 - 28/09/2024 10:00","Norway (NO)","15302.33","14805.74"
"28/09/2024 10:00 - 28/09/2024 11:00","Norway (NO)","14933.47","14960.08"
"28/09/2024 11:00 - 28/09/2024 12:00","Norway (NO)","14818.36","14818.06"
"28/09/2024 12:00 - 28/09/2024 13:00","Norway (NO)","15073.47","14552.02"
"28/09/2024 13:00 - 28/09/2024 14:00","Norway (NO)","15036.36","14488.56"
"28/09/2024 14:00 - 28/09/2024 15:00","Norway (NO)","14795.67","14888.24"
"28/09/2024 15:00 - 28/09/2024 16:00","Norway (NO)","15056.76","14710.49"
"28/09/2024 16:00 - 28/09/2024 17:00","Norway (NO)","15199.05","15086.49"
"28/09/2024 17:00 - 28/09/2024 18:00","Norway (NO)","15185.48","15207.36"
"28/09/2024 18:00 - 28/09/2024 19:00","Norway (NO)","15302.34","15212.11"
"28/09/2024 19:00 - 28/09/2024 20:00","Norway (NO)","15439.21","15419.63"
"28/09/2024 20:00 - 28/09/2024 21:00","Norway (NO)","15198.70","15379.54"
"28/09/2024 21:00 - 28/09/2024 22:00","Norway (NO)","15067.66","14912.95"
"28/09/2024 22:00 - 28/09/2024 23:00","Norway (NO)","14581.57","14767.81"
"28/09/2024 23:00 - 29/09/2024 00:00","Norway (NO)","14734.99","14232.62"
"29/09/2024 00:00 - 29/09/2024 01:00","Norway (NO)","14297.24","14295.59"
"29/09/2024 01:00 - 29/09/2024 02:00","Norway (NO)","13964.88","14275.77"
"29/09/2024 02:00 - 29/09/2024 03:00","Norway (NO)","13833.57","14003.51"
"29/09/2024 03:00 - 29/09/2024 04:00","Norway (NO)","14023.69","13764.82"
"29/09/2024 04:00 - 29/09/2024 05:00","Norway (NO)","13917.67","13876.33"
"29/09/2024 05:00 - 29/09/2024 06:00","Norway (NO)","13998.61","13901.77"
"29/09/2024 06:00 - 29/09/2024 07:00","Norway (NO)","14239.12","14022.86"
"29/09/2024 07:00 - 29/09/2024 08:00","Norway (NO)","14646.51","14291.54"
"29/09/2024 08:00 - 29/09/2024 09:00","Norway (NO)","14938.93","14828.28"
"29/09/2024 09:00 - 29/09/2024 10:00","Norway (NO)","14722.48","15051.84"
"29/09/2024 10:00 - 29/09/2024 11:00","Norway (NO)","14649.54","14765.94"
"29/09/2024 11:00 - 29/09/2024 12:00","Norway (NO)","14638.66","14647.12"
"29/09/2024 12:00 - 29/09/2024 13:00","Norway (NO)","14768.97","14613.84"
"29/09/2024 13:00 - 29/09/2024 14:00","Norway (NO)","14827.67","14678.24"
"29/09/2024 14:00 - 29/09/2024 15:00","Norway (NO)","14790.70","14748.26"
"29/09/2024 15:00 - 29/09/2024 16:00","Norway (NO)","14791.37","14807.12"
"29/09/2024 16:00 - 29/09/2024 17:00","Norway (NO)","15093.78","14874.94"
"29/09/2024 17:00 - 29/09/2024 18:00","Norway (NO)","15316.49","15140.22"
"29/09/2024 18:00 - 29/09/2024 19:00","Norway (NO)","15513.95","15430.50"
"29/09/2024 19:00 - 29/09/2024 20:00","Norway (NO)","15587.12","15647.67"
"29/09/2024 20:00 - 29/09/2024 21:00","Norway (NO)","15757.86","15611.79"
"29/09/2024 21:00 - 29/09/2024 22:00","Norway (NO)","15638.48","15503.18"
"29/09/2024 22:00 - 29/09/2024 23:00","Norway (NO)","15241.56","15232.87"
"29/09/2024 23:00 - 30/09/2024 00:00","Norway (NO)","14866.91","14737.19"
"30/09/2024 00:00 - 30/09/2024 01:00","Norway (NO)","14384.59","14413.70"
"30/09/2024 01:00 - 30/09/2024 02:00","Norway (NO)","14048.46","14331.22"
"30/09/2024 02:00 - 30/09/2024 03:00","Norway (NO)","13911.56","14131.65"
"30/09/2024 03:00 - 30/09/2024 04:00","Norway (NO)","13658.14","13890.73"
"30/09/2024 04:00 - 30/09/2024 05:00","Norway (NO)","13748.56","13731.36"
"30/09/2024 05:00 - 30/09/2024 06:00","Norway (NO)","14292.13","14066.47"
"30/09/2024 06:00 - 30/09/2024 07:00","Norway (NO)","15613.15","15216.53"
"30/09/2024 07:00 - 30/09/2024 08:00","Norway (NO)","17194.55","16477.33"
"30/09/2024 08:00 - 30/09/2024 09:00","Norway (NO)","17347.42","16896.05"
"30/09/2024 09:00 - 30/09/2024 10:00","Norway (NO)","16756.75","16907.76"
"30/09/2024 10:00 - 30/09/2024 11:00","Norway (NO)","16627.95","16503.84"
"30/09/2024 11:00 - 30/09/2024 12:00","Norway (NO)","16267.06","16371.07"
"30/09/2024 12:00 - 30/09/2024 13:00","Norway (NO)","16016.23","15401.30"
"30/09/2024 13:00 - 30/09/2024 14:00","Norway (NO)","16050.27","15859.42"
"30/09/2024 14:00 - 30/09/2024 15:00","Norway (NO)","15997.82","15915.67"
"30/09/2024 15:00 - 30/09/2024 16:00","Norway (NO)","15800.74","15946.27"
"30/09/2024 16:00 - 30/09/2024 17:00","Norway (NO)","15972.71","15806.94"
"30/09/2024 17:00 - 30/09/2024 18:00","Norway (NO)","15727.15","15899.98"
"30/09/2024 18:00 - 30/09/2024 19:00","Norway (NO)","15552.70","15612.81"
"30/09/2024 19:00 - 30/09/2024 20:00","Norway (NO)","15874.88","15607.53"
"30/09/2024 20:00 - 30/09/2024 21:00","Norway (NO)","15904.42","15915.32"
"30/09/2024 21:00 - 30/09/2024 22:00","Norway (NO)","15491.91","15620.54"
"30/09/2024 22:00 - 30/09/2024 23:00","Norway (NO)","15037.36","15030.46"
"30/09/2024 23:00 - 01/10/2024 00:00","Norway (NO)","14287.64","14455.30"
"01/10/2024 00:00 - 01/10/2024 01:00","Norway (NO)","13799.57","13839.07"
"01/10/2024 01:00 - 01/10/2024 02:00","Norway (NO)","13520.98","13754.30"
"01/10/2024 02:00 - 01/10/2024 03:00","Norway (NO)","13270.81","13526.90"
"01/10/2024 03:00 - 01/10/2024 04:00","Norway (NO)","13183.81","13222.57"
"01/10/2024 04:00 - 01/10/2024 05:00","Norway (NO)","13623.49","13182.17"
"01/10/2024 05:00 - 01/10/2024 06:00","Norway (NO)","13864.21","13713.96"
"01/10/2024 06:00 - 01/10/2024 07:00","Norway (NO)","14900.49","14685.63"
"01/10/2024 07:00 - 01/10/2024 08:00","Norway (NO)","15798.20","15735.91"
"01/10/2024 08:00 - 01/10/2024 09:00","Norway (NO)","16026.15","16075.91"
"01/10/2024 09:00 - 01/10/2024 10:00","Norway (NO)","15721.07","16075.98"
"01/10/2024 10:00 - 01/10/2024 11:00","Norway (NO)","15661.05","15617.64"
"01/10/2024 11:00 - 01/10/2024 12:00","Norway (NO)","15258.35","15482.54"
"01/10/2024 12:00 - 01/10/2024 13:00","Norway (NO)","15097.80","15250.43"
"01/10/2024 13:00 - 01/10/2024 14:00","Norway (NO)","14805.29","15111.15"
"01/10/2024 14:00 - 01/10/2024 15:00","Norway (NO)","14817.51","14842.90"
"01/10/2024 15:00 - 01/10/2024 16:00","Norway (NO)","15018.40","14938.29"
"01/10/2024 16:00 - 01/10/2024 17:00","Norway (NO)","15214.31","15202.60"
"01/10/2024 17:00 - 01/10/2024 18:00","Norway (NO)","15210.42","15040.20"
"01/10/2024 18:00 - 01/10/2024 19:00","Norway (NO)","15445.86","15091.53"
"01/10/2024 19:00 - 01/10/2024 20:00","Norway (NO)","15835.72","15455.32"
"01/10/2024 20:00 - 01/10/2024 21:00","Norway (NO)","15727.66","15916.06"
"01/10/2024 21:00 - 01/10/2024 22:00","Norway (NO)","15321.42","15454.13"
"01/10/2024 22:00 - 01/10/2024 23:00","Norway (NO)","14923.92","14828.20"
"01/10/2024 23:00 - 02/10/2024 00:00","Norway (NO)","14433.34","14250.70"
"02/10/2024 00:00 - 02/10/2024 01:00","Norway (NO)","14087.46","14058.19"
"02/10/2024 01:00 - 02/10/2024 02:00","Norway (NO)","13697.75","13978.58"
"02/10/2024 02:00 - 02/10/2024 03:00","Norway (NO)","13516.39","13727.28"
"02/10/2024 03:00 - 02/10/2024 04:00","Norway (NO)","13588.56","13397.33"
"02/10/2024 04:00 - 02/10/2024 05:00","Norway (NO)","13527.63","13560.95"
"02/10/2024 05:00 - 02/10/2024 06:00","Norway (NO)","13911.43","13658.19"
"02/10/2024 06:00 - 02/10/2024 07:00","Norway (NO)","14786.56","14776.21"
"02/10/2024 07:00 - 02/10/2024 08:00","Norway (NO)","15882.33","15703.19"
"02/10/2024 08:00 - 02/10/2024 09:00","Norway (NO)","15981.90","16112.32"
"02/10/2024 09:00 - 02/10/2024 10:00","Norway (NO)","15899.56","15897.36"
"02/10/2024 10:00 - 02/10/2024 11:00","Norway (NO)","15601.39","15504.22"
"02/10/2024 11:00 - 02/10/2024 12:00","Norway (NO)","15211.49","15453.01"
"02/10/2024 12:00 - 02/10/2024 13:00","Norway (NO)","14894.05","15091.09"
"02/10/2024 13:00 - 02/10/2024 14:00","Norway (NO)","15123.06","14690.44"
"02/10/2024 14:00 - 02/10/2024 15:00","Norway (NO)","14984.81","14938.87"
"02/10/2024 15:00 - 02/10/2024 16:00","Norway (NO)","15065.53","14920.68"
"02/10/2024 16:00 - 02/10/2024 17:00","Norway (NO)","15068.17","15096.16"
"02/10/2024 17:00 - 02/10/2024 18:00","Norway (NO)","15153.55","14847.80"
"02/10/2024 18:00 - 02/10/2024 19:00","Norway (NO)","15729.63","15032.29"
"02/10/2024 19:00 - 02/10/2024 20:00","Norway (NO)","15705.77","15895.30"
"02/10/2024 20:00 - 02/10/2024 21:00","Norway (NO)","15755.99","15772.15"
"02/10/2024 21:00 - 02/10/2024 22:00","Norway (NO)","15634.52","15539.39"
"02/10/2024 22:00 - 02/10/2024 23:00","Norway (NO)","15063.41","15250.20"
"02/10/2024 23:00 - 03/10/2024 00:00","Norway (NO)","14241.99","14488.70"
"03/10/2024 00:00 - 03/10/2024 01:00","Norway (NO)","13684.01","13678.42"
"03/10/2024 01:00 - 03/10/2024 02:00","Norway (NO)","13462.74","13783.19"
"03/10/2024 02:00 - 03/10/2024 03:00","Norway (NO)","13474.76","13575.47"
"03/10/2024 03:00 - 03/10/2024 04:00","Norway (NO)","13489.07","13420.48"
"03/10/2024 04:00 - 03/10/2024 05:00","Norway (NO)","13379.91","13490.00"
"03/10/2024 05:00 - 03/10/2024 06:00","Norway (NO)","13878.46","13663.48"
"03/10/2024 06:00 - 03/10/2024 07:00","Norway (NO)","14916.48","14731.19"
"03/10/2024 07:00 - 03/10/2024 08:00","Norway (NO)","15944.64","15945.38"
"03/10/2024 08:00 - 03/10/2024 09:00","Norway (NO)","16001.36","16139.53"
"03/10/2024 09:00 - 03/10/2024 10:00","Norway (NO)","16061.21","15741.04"
"03/10/2024 10:00 - 03/10/2024 11:00","Norway (NO)","15728.50","15794.11"
"03/10/2024 11:00 - 03/10/2024 12:00","Norway (NO)","15408.15","15396.97"
"03/10/2024 12:00 - 03/10/2024 13:00","Norway (NO)","15259.12","15172.94"
"03/10/2024 13:00 - 03/10/2024 14:00","Norway (NO)","15140.85","14978.08"
"03/10/2024 14:00 - 03/10/2024 15:00","Norway (NO)","15114.35","14984.31"
"03/10/2024 15:00 - 03/10/2024 16:00","Norway (NO)","15171.87","15082.44"
"03/10/2024 16:00 - 03/10/2024 17:00","Norway (NO)","15123.93","15133.97"
"03/10/2024 17:00 - 03/10/2024 18:00","Norway (NO)","15266.60","15031.37"
"03/10/2024 18:00 - 03/10/2024 19:00","Norway (NO)","15477.39","15352.01"
"03/10/2024 19:00 - 03/10/2024 20:00","Norway (NO)","15640.63","15591.74"
"03/10/2024 20:00 - 03/10/2024 21:00","Norway (NO)","15608.91","15740.27"
"03/10/2024 21:00 - 03/10/2024 22:00","Norway (NO)","15414.49","15377.24"
"03/10/2024 22:00 - 03/10/2024 23:00","Norway (NO)","14947.41","14983.91"
"03/10/2024 23:00 - 04/10/2024 00:00","Norway (NO)","14439.70","14485.53"
"04/10/2024 00:00 - 04/10/2024 01:00","Norway (NO)","14153.32","13987.26"
"04/10/2024 01:00 - 04/10/2024 02:00","Norway (NO)","13954.02","13669.66"
"04/10/2024 02:00 - 04/10/2024 03:00","Norway (NO)","13914.64","13591.54"
"04/10/2024 03:00 - 04/10/2024 04:00","Norway (NO)","13795.38","13512.68"
"04/10/2024 04:00 - 04/10/2024 05:00","Norway (NO)","13720.38","13547.30"
"04/10/2024 05:00 - 04/10/2024 06:00","Norway (NO)","14153.18","13828.83"
"04/10/2024 06:00 - 04/10/2024 07:00","Norway (NO)","15146.33","14746.27"
"04/10/2024 07:00 - 04/10/2024 08:00","Norway (NO)","16025.48","16131.68"
"04/10/2024 08:00 - 04/10/2024 09:00","Norway (NO)","16230.53","16128.58"
"04/10/2024 09:00 - 04/10/2024 10:00","Norway (NO)","16167.60","16157.06"
"04/10/2024 10:00 - 04/10/2024 11:00","Norway (NO)","16254.84","15976.08"
"04/10/2024 11:00 - 04/10/2024 12:00","Norway (NO)","15858.70","15849.24"
"04/10/2024 12:00 - 04/10/2024 13:00","Norway (NO)","15679.03","15638.07"
"04/10/2024 13:00 - 04/10/2024 14:00","Norway (NO)","15566.12","15522.73"
"04/10/2024 14:00 - 04/10/2024 15:00","Norway (NO)","15248.02","15398.18"
"04/10/2024 15:00 - 04/10/2024 16:00","Norway (NO)","15286.42","15235.96"
"04/10/2024 16:00 - 04/10/2024 17:00","Norway (NO)","15435.59","15228.71"
"04/10/2024 17:00 - 04/10/2024 18:00","Norway (NO)","15288.25","15306.22"
"04/10/2024 18:00 - 04/10/2024 19:00","Norway (NO)","15480.11","15259.71"
"04/10/2024 19:00 - 04/10/2024 20:00","Norway (NO)","15553.23","15572.21"
"04/10/2024 20:00 - 04/10/2024 21:00","Norway (NO)","15267.69","15438.43"
"04/10/2024 21:00 - 04/10/2024 22:00","Norway (NO)","15028.26","15009.29"
"04/10/2024 22:00 - 04/10/2024 23:00","Norway (NO)","14782.49","14648.65"
"04/10/2024 23:00 - 05/10/2024 00:00","Norway (NO)","14357.44","14299.38"
"05/10/2024 00:00 - 05/10/2024 01:00","Norway (NO)","14121.50","13859.55"
"05/10/2024 01:00 - 05/10/2024 02:00","Norway (NO)","13806.49","13939.27"
"05/10/2024 02:00 - 05/10/2024 03:00","Norway (NO)","13607.21","13691.22"
"05/10/2024 03:00 - 05/10/2024 04:00","Norway (NO)","13445.44","13469.73"
"05/10/2024 04:00 - 05/10/2024 05:00","Norway (NO)","13449.42","13348.29"
"05/10/2024 05:00 - 05/10/2024 06:00","Norway (NO)","13571.02","13439.51"
"05/10/2024 06:00 - 05/10/2024 07:00","Norway (NO)","14061.17","13649.54"
"05/10/2024 07:00 - 05/10/2024 08:00","Norway (NO)","14108.72","14030.76"
"05/10/2024 08:00 - 05/10/2024 09:00","Norway (NO)","14497.27","14424.35"
"05/10/2024 09:00 - 05/10/2024 10:00","Norway (NO)","15169.18","14758.20"
"05/10/2024 10:00 - 05/10/2024 11:00","Norway (NO)","15050.98","15039.09"
"05/10/2024 11:00 - 05/10/2024 12:00","Norway (NO)","15175.60","15001.51"
"05/10/2024 12:00 - 05/10/2024 13:00","Norway (NO)","15159.64","14936.75"
"05/10/2024 13:00 - 05/10/2024 14:00","Norway (NO)","15049.84","15018.98"
"05/10/2024 14:00 - 05/10/2024 15:00","Norway (NO)","14990.53","14887.16"
"05/10/2024 15:00 - 05/10/2024 16:00","Norway (NO)","14893.21","14888.66"
"05/10/2024 16:00 - 05/10/2024 17:00","Norway (NO)","14980.95","14947.07"
"05/10/2024 17:00 - 05/10/2024 18:00","Norway (NO)","15164.80","15070.02"
"05/10/2024 18:00 - 05/10/2024 19:00","Norway (NO)","15332.32","15205.44"
"05/10/2024 19:00 - 05/10/2024 20:00","Norway (NO)","15391.38","15358.96"
"05/10/2024 20:00 - 05/10/2024 21:00","Norway (NO)","14940.73","15135.07"
"05/10/2024 21:00 - 05/10/2024 22:00","Norway (NO)","14555.29","14627.98"
"05/10/2024 22:00 - 05/10/2024 23:00","Norway (NO)","14365.59","14204.35"
"05/10/2024 23:00 - 06/10/2024 00:00","Norway (NO)","13916.01","14038.41"
"06/10/2024 00:00 - 06/10/2024 01:00","Norway (NO)","13595.26","13538.65"
"06/10/2024 01:00 - 06/10/2024 02:00","Norway (NO)","13381.07","13463.46"
"06/10/2024 02:00 - 06/10/2024 03:00","Norway (NO)","13280.36","13292.67"
"06/10/2024 03:00 - 06/10/2024 04:00","Norway (NO)","13312.69","13185.93"
"06/10/2024 04:00 - 06/10/2024 05:00","Norway (NO)","13277.87","13150.10"
"06/10/2024 05:00 - 06/10/2024 06:00","Norway (NO)","13303.81","13231.84"
"06/10/2024 06:00 - 06/10/2024 07:00","Norway (NO)","13400.74","13369.04"
"06/10/2024 07:00 - 06/10/2024 08:00","Norway (NO)","13617.96","13507.62"
"06/10/2024 08:00 - 06/10/2024 09:00","Norway (NO)","13902.04","13860.62"
"06/10/2024 09:00 - 06/10/2024 10:00","Norway (NO)","14033.01","14101.69"
"06/10/2024 10:00 - 06/10/2024 11:00","Norway (NO)","14136.14","14145.48"
"06/10/2024 11:00 - 06/10/2024 12:00","Norway (NO)","14270.86","14136.55"
"06/10/2024 12:00 - 06/10/2024 13:00","Norway (NO)","14040.21","14259.91"
"06/10/2024 13:00 - 06/10/2024 14:00","Norway (NO)","14103.58","14069.91"
"06/10/2024 14:00 - 06/10/2024 15:00","Norway (NO)","14262.44","14131.63"
"06/10/2024 15:00 - 06/10/2024 16:00","Norway (NO)","14529.99","14390.64"
"06/10/2024 16:00 - 06/10/2024 17:00","Norway (NO)","14561.89","14653.05"
"06/10/2024 17:00 - 06/10/2024 18:00","Norway (NO)","14783.54","14681.55"
"06/10/2024 18:00 - 06/10/2024 19:00","Norway (NO)","15215.81","14892.17"
"06/10/2024 19:00 - 06/10/2024 20:00","Norway (NO)","15100.27","15166.74"
"06/10/2024 20:00 - 06/10/2024 21:00","Norway (NO)","14997.67","15078.89"
"06/10/2024 21:00 - 06/10/2024 22:00","Norway (NO)","14746.07","14822.97"
"06/10/2024 22:00 - 06/10/2024 23:00","Norway (NO)","14483.04","14499.36"
"06/10/2024 23:00 - 07/10/2024 00:00","Norway (NO)","14131.30","14065.77"
"07/10/2024 00:00 - 07/10/2024 01:00","Norway (NO)","13762.99","13714.40"
"07/10/2024 01:00 - 07/10/2024 02:00","Norway (NO)","13500.00","13689.64"
"07/10/2024 02:00 - 07/10/2024 03:00","Norway (NO)","13468.94","13498.14"
"07/10/2024 03:00 - 07/10/2024 04:00","Norway (NO)","13312.87","13392.03"
"07/10/2024 04:00 - 07/10/2024 05:00","Norway (NO)","13279.69","13337.18"
"07/10/2024 05:00 - 07/10/2024 06:00","Norway (NO)","13796.72","13594.32"
"07/10/2024 06:00 - 07/10/2024 07:00","Norway (NO)","14930.93","14724.59"
"07/10/2024 07:00 - 07/10/2024 08:00","Norway (NO)","15878.07","15911.13"
"07/10/2024 08:00 - 07/10/2024 09:00","Norway (NO)","16258.51","16075.23"
"07/10/2024 09:00 - 07/10/2024 10:00","Norway (NO)","16237.27","16089.00"
"07/10/2024 10:00 - 07/10/2024 11:00","Norway (NO)","16017.54","16012.90"
"07/10/2024 11:00 - 07/10/2024 12:00","Norway (NO)","15723.37","15724.52"
"07/10/2024 12:00 - 07/10/2024 13:00","Norway (NO)","15844.00","15715.47"
"07/10/2024 13:00 - 07/10/2024 14:00","Norway (NO)","15898.95","15911.64"
"07/10/2024 14:00 - 07/10/2024 15:00","Norway (NO)","16084.16","15831.84"
"07/10/2024 15:00 - 07/10/2024 16:00","Norway (NO)","16560.57","15991.02"
"07/10/2024 16:00 - 07/10/2024 17:00","Norway (NO)","16355.47","16493.93"
"07/10/2024 17:00 - 07/10/2024 18:00","Norway (NO)","16225.70","16173.10"
"07/10/2024 18:00 - 07/10/2024 19:00","Norway (NO)","16075.36","16078.76"
"07/10/2024 19:00 - 07/10/2024 20:00","Norway (NO)","16100.49","16130.40"
"07/10/2024 20:00 - 07/10/2024 21:00","Norway (NO)","15976.87","16041.12"
"07/10/2024 21:00 - 07/10/2024 22:00","Norway (NO)","15622.86","15681.43"
"07/10/2024 22:00 - 07/10/2024 23:00","Norway (NO)","15102.54","15148.93"
"07/10/2024 23:00 - 08/10/2024 00:00","Norway (NO)","14474.28","14514.23"
"08/10/2024 00:00 - 08/10/2024 01:00","Norway (NO)","13957.86","14032.63"
"08/10/2024 01:00 - 08/10/2024 02:00","Norway (NO)","13695.48","13918.52"
"08/10/2024 02:00 - 08/10/2024 03:00","Norway (NO)","13666.12","13671.92"
"08/10/2024 03:00 - 08/10/2024 04:00","Norway (NO)","13641.88","13526.78"
"08/10/2024 04:00 - 08/10/2024 05:00","Norway (NO)","13742.85","13660.10"
"08/10/2024 05:00 - 08/10/2024 06:00","Norway (NO)","14049.78","13929.31"
"08/10/2024 06:00 - 08/10/2024 07:00","Norway (NO)","15070.41","14943.74"
"08/10/2024 07:00 - 08/10/2024 08:00","Norway (NO)","15965.25","15941.11"
"08/10/2024 08:00 - 08/10/2024 09:00","Norway (NO)","16252.97","16190.06"
"08/10/2024 09:00 - 08/10/2024 10:00","Norway (NO)","16306.29","16173.58"
"08/10/2024 10:00 - 08/10/2024 11:00","Norway (NO)","16244.43","16114.92"
"08/10/2024 11:00 - 08/10/2024 12:00","Norway (NO)","16270.11","15977.45"
"08/10/2024 12:00 - 08/10/2024 13:00","Norway (NO)","16071.28","16043.73"
"08/10/2024 13:00 - 08/10/2024 14:00","Norway (NO)","15894.25","15878.93"
"08/10/2024 14:00 - 08/10/2024 15:00","Norway (NO)","15714.21","15818.01"
"08/10/2024 15:00 - 08/10/2024 16:00","Norway (NO)","16007.65","15949.68"
"08/10/2024 16:00 - 08/10/2024 17:00","Norway (NO)","16489.07","16117.20"
"08/10/2024 17:00 - 08/10/2024 18:00","Norway (NO)","16394.70","16217.12"
"08/10/2024 18:00 - 08/10/2024 19:00","Norway (NO)","16479.03","16247.59"
"08/10/2024 19:00 - 08/10/2024 20:00","Norway (NO)","16003.97","16384.36"
"08/10/2024 20:00 - 08/10/2024 21:00","Norway (NO)","15855.45","15984.31"
"08/10/2024 21:00 - 08/10/2024 22:00","Norway (NO)","15379.95","15574.48"
"08/10/2024 22:00 - 08/10/2024 23:00","Norway (NO)","14912.19","14867.87"
"08/10/2024 23:00 - 09/10/2024 00:00","Norway (NO)","14351.04","14345.58"
"09/10/2024 00:00 - 09/10/2024 01:00","Norway (NO)","13893.63","13838.39"
"09/10/2024 01:00 - 09/10/2024 02:00","Norway (NO)","13686.59","13790.68"
"09/10/2024 02:00 - 09/10/2024 03:00","Norway (NO)","13446.54","13639.54"
"09/10/2024 03:00 - 09/10/2024 04:00","Norway (NO)","13293.68","13326.09"
"09/10/2024 04:00 - 09/10/2024 05:00","Norway (NO)","13295.18","13239.33"
"09/10/2024 05:00 - 09/10/2024 06:00","Norway (NO)","13485.63","13454.04"
