"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"18/07/2024 04:00 - 18/07/2024 05:00","Sweden (SE)","9345.00","9932.00"
"18/07/2024 05:00 - 18/07/2024 06:00","Sweden (SE)","9422.00","10054.00"
"18/07/2024 06:00 - 18/07/2024 07:00","Sweden (SE)","9945.00","10659.00"
"18/07/2024 07:00 - 18/07/2024 08:00","Sweden (SE)","10485.00","11586.00"
"18/07/2024 08:00 - 18/07/2024 09:00","Sweden (SE)","11021.00","12137.00"
"18/07/2024 09:00 - 18/07/2024 10:00","Sweden (SE)","11619.00","12456.00"
"18/07/2024 10:00 - 18/07/2024 11:00","Sweden (SE)","11968.00","12603.00"
"18/07/2024 11:00 - 18/07/2024 12:00","Sweden (SE)","12155.00","12639.00"
"18/07/2024 12:00 - 18/07/2024 13:00","Sweden (SE)","12251.00","12621.00"
"18/07/2024 13:00 - 18/07/2024 14:00","Sweden (SE)","11983.00","12582.00"
"18/07/2024 14:00 - 18/07/2024 15:00","Sweden (SE)","11773.00","12492.00"
"18/07/2024 15:00 - 18/07/2024 16:00","Sweden (SE)","11821.00","12449.00"
"18/07/2024 16:00 - 18/07/2024 17:00","Sweden (SE)","11663.00","12402.00"
"18/07/2024 17:00 - 18/07/2024 18:00","Sweden (SE)","11761.00","12511.00"
"18/07/2024 18:00 - 18/07/2024 19:00","Sweden (SE)","11367.00","12428.00"
"18/07/2024 19:00 - 18/07/2024 20:00","Sweden (SE)","11285.00","12281.00"
"18/07/2024 20:00 - 18/07/2024 21:00","Sweden (SE)","11329.00","12056.00"
"18/07/2024 21:00 - 18/07/2024 22:00","Sweden (SE)","11077.00","11859.00"
"18/07/2024 22:00 - 18/07/2024 23:00","Sweden (SE)","10898.00","11589.00"
"18/07/2024 23:00 - 19/07/2024 00:00","Sweden (SE)","10234.00","11058.00"
"19/07/2024 00:00 - 19/07/2024 01:00","Sweden (SE)","9711.00","10552.00"
"19/07/2024 01:00 - 19/07/2024 02:00","Sweden (SE)","9451.00","10246.00"
"19/07/2024 02:00 - 19/07/2024 03:00","Sweden (SE)","9433.00","10125.00"
"19/07/2024 03:00 - 19/07/2024 04:00","Sweden (SE)","9394.00","10043.00"
"19/07/2024 04:00 - 19/07/2024 05:00","Sweden (SE)","8872.00","9935.00"
"19/07/2024 05:00 - 19/07/2024 06:00","Sweden (SE)","9027.00","10040.00"
"19/07/2024 06:00 - 19/07/2024 07:00","Sweden (SE)","9918.00","10637.00"
"19/07/2024 07:00 - 19/07/2024 08:00","Sweden (SE)","11205.00","11470.00"
"19/07/2024 08:00 - 19/07/2024 09:00","Sweden (SE)","11664.00","12018.00"
"19/07/2024 09:00 - 19/07/2024 10:00","Sweden (SE)","12120.00","12266.00"
"19/07/2024 10:00 - 19/07/2024 11:00","Sweden (SE)","12000.00","12423.00"
"19/07/2024 11:00 - 19/07/2024 12:00","Sweden (SE)","12073.00","12460.00"
"19/07/2024 12:00 - 19/07/2024 13:00","Sweden (SE)","11788.00","12437.00"
"19/07/2024 13:00 - 19/07/2024 14:00","Sweden (SE)","11554.00","12339.00"
"19/07/2024 14:00 - 19/07/2024 15:00","Sweden (SE)","11727.00","12216.00"
"19/07/2024 15:00 - 19/07/2024 16:00","Sweden (SE)","11407.00","12115.00"
"19/07/2024 16:00 - 19/07/2024 17:00","Sweden (SE)","11318.00","12074.00"
"19/07/2024 17:00 - 19/07/2024 18:00","Sweden (SE)","11333.00","12149.00"
"19/07/2024 18:00 - 19/07/2024 19:00","Sweden (SE)","11559.00","11985.00"
"19/07/2024 19:00 - 19/07/2024 20:00","Sweden (SE)","11806.00","11791.00"
"19/07/2024 20:00 - 19/07/2024 21:00","Sweden (SE)","11660.00","11546.00"
"19/07/2024 21:00 - 19/07/2024 22:00","Sweden (SE)","11148.00","11380.00"
"19/07/2024 22:00 - 19/07/2024 23:00","Sweden (SE)","10912.00","11171.00"
"19/07/2024 23:00 - 20/07/2024 00:00","Sweden (SE)","10565.00","10784.00"
"20/07/2024 00:00 - 20/07/2024 01:00","Sweden (SE)","10007.00","10332.00"
"20/07/2024 01:00 - 20/07/2024 02:00","Sweden (SE)","9604.00","10054.00"
"20/07/2024 02:00 - 20/07/2024 03:00","Sweden (SE)","9442.00","9866.00"
"20/07/2024 03:00 - 20/07/2024 04:00","Sweden (SE)","9330.00","9758.00"
"20/07/2024 04:00 - 20/07/2024 05:00","Sweden (SE)","9003.00","9568.00"
"20/07/2024 05:00 - 20/07/2024 06:00","Sweden (SE)","8820.00","9443.00"
"20/07/2024 06:00 - 20/07/2024 07:00","Sweden (SE)","9054.00","9591.00"
"20/07/2024 07:00 - 20/07/2024 08:00","Sweden (SE)","9663.00","9959.00"
"20/07/2024 08:00 - 20/07/2024 09:00","Sweden (SE)","10150.00","10413.00"
"20/07/2024 09:00 - 20/07/2024 10:00","Sweden (SE)","10546.00","10862.00"
"20/07/2024 10:00 - 20/07/2024 11:00","Sweden (SE)","10490.00","11157.00"
"20/07/2024 11:00 - 20/07/2024 12:00","Sweden (SE)","10556.00","11314.00"
"20/07/2024 12:00 - 20/07/2024 13:00","Sweden (SE)","10488.00","11393.00"
"20/07/2024 13:00 - 20/07/2024 14:00","Sweden (SE)","10456.00","11303.00"
"20/07/2024 14:00 - 20/07/2024 15:00","Sweden (SE)","10429.00","11249.00"
"20/07/2024 15:00 - 20/07/2024 16:00","Sweden (SE)","10493.00","11230.00"
"20/07/2024 16:00 - 20/07/2024 17:00","Sweden (SE)","10338.00","11278.00"
"20/07/2024 17:00 - 20/07/2024 18:00","Sweden (SE)","11103.00","11402.00"
"20/07/2024 18:00 - 20/07/2024 19:00","Sweden (SE)","11379.00","11430.00"
"20/07/2024 19:00 - 20/07/2024 20:00","Sweden (SE)","11255.00","11394.00"
"20/07/2024 20:00 - 20/07/2024 21:00","Sweden (SE)","10839.00","11279.00"
"20/07/2024 21:00 - 20/07/2024 22:00","Sweden (SE)","10795.00","11139.00"
"20/07/2024 22:00 - 20/07/2024 23:00","Sweden (SE)","10670.00","10985.00"
"20/07/2024 23:00 - 21/07/2024 00:00","Sweden (SE)","10355.00","10620.00"
"21/07/2024 00:00 - 21/07/2024 01:00","Sweden (SE)","10058.00","10160.00"
"21/07/2024 01:00 - 21/07/2024 02:00","Sweden (SE)","9692.00","9901.00"
"21/07/2024 02:00 - 21/07/2024 03:00","Sweden (SE)","9494.00","9771.00"
"21/07/2024 03:00 - 21/07/2024 04:00","Sweden (SE)","9384.00","9647.00"
"21/07/2024 04:00 - 21/07/2024 05:00","Sweden (SE)","9046.00","9456.00"
"21/07/2024 05:00 - 21/07/2024 06:00","Sweden (SE)","8804.00","9356.00"
"21/07/2024 06:00 - 21/07/2024 07:00","Sweden (SE)","9007.00","9460.00"
"21/07/2024 07:00 - 21/07/2024 08:00","Sweden (SE)","9406.00","9788.00"
"21/07/2024 08:00 - 21/07/2024 09:00","Sweden (SE)","10091.00","10188.00"
"21/07/2024 09:00 - 21/07/2024 10:00","Sweden (SE)","10322.00","10652.00"
"21/07/2024 10:00 - 21/07/2024 11:00","Sweden (SE)","10320.00","11002.00"
"21/07/2024 11:00 - 21/07/2024 12:00","Sweden (SE)","10382.00","11186.00"
"21/07/2024 12:00 - 21/07/2024 13:00","Sweden (SE)","10449.00","11329.00"
"21/07/2024 13:00 - 21/07/2024 14:00","Sweden (SE)","10621.00","11298.00"
"21/07/2024 14:00 - 21/07/2024 15:00","Sweden (SE)","10617.00","11268.00"
"21/07/2024 15:00 - 21/07/2024 16:00","Sweden (SE)","10593.00","11265.00"
"21/07/2024 16:00 - 21/07/2024 17:00","Sweden (SE)","10740.00","11324.00"
"21/07/2024 17:00 - 21/07/2024 18:00","Sweden (SE)","11253.00","11468.00"
"21/07/2024 18:00 - 21/07/2024 19:00","Sweden (SE)","11460.00","11528.00"
"21/07/2024 19:00 - 21/07/2024 20:00","Sweden (SE)","11497.00","11582.00"
"21/07/2024 20:00 - 21/07/2024 21:00","Sweden (SE)","11449.00","11503.00"
"21/07/2024 21:00 - 21/07/2024 22:00","Sweden (SE)","11162.00","11392.00"
"21/07/2024 22:00 - 21/07/2024 23:00","Sweden (SE)","10667.00","11163.00"
"21/07/2024 23:00 - 22/07/2024 00:00","Sweden (SE)","10168.00","10688.00"
"22/07/2024 00:00 - 22/07/2024 01:00","Sweden (SE)","9919.00","10145.00"
"22/07/2024 01:00 - 22/07/2024 02:00","Sweden (SE)","9750.00","9867.00"
"22/07/2024 02:00 - 22/07/2024 03:00","Sweden (SE)","9570.00","9752.00"
"22/07/2024 03:00 - 22/07/2024 04:00","Sweden (SE)","9464.00","9676.00"
"22/07/2024 04:00 - 22/07/2024 05:00","Sweden (SE)","9424.00","9570.00"
"22/07/2024 05:00 - 22/07/2024 06:00","Sweden (SE)","9242.00","9740.00"
"22/07/2024 06:00 - 22/07/2024 07:00","Sweden (SE)","9830.00","10363.00"
"22/07/2024 07:00 - 22/07/2024 08:00","Sweden (SE)","10594.00","11172.00"
"22/07/2024 08:00 - 22/07/2024 09:00","Sweden (SE)","11251.00","11839.00"
"22/07/2024 09:00 - 22/07/2024 10:00","Sweden (SE)","11736.00","12184.00"
"22/07/2024 10:00 - 22/07/2024 11:00","Sweden (SE)","12326.00","12393.00"
"22/07/2024 11:00 - 22/07/2024 12:00","Sweden (SE)","12471.00","12449.00"
"22/07/2024 12:00 - 22/07/2024 13:00","Sweden (SE)","12800.00","12489.00"
"22/07/2024 13:00 - 22/07/2024 14:00","Sweden (SE)","12759.00","12455.00"
"22/07/2024 14:00 - 22/07/2024 15:00","Sweden (SE)","12455.00","12379.00"
"22/07/2024 15:00 - 22/07/2024 16:00","Sweden (SE)","12471.00","12308.00"
"22/07/2024 16:00 - 22/07/2024 17:00","Sweden (SE)","12414.00","12273.00"
"22/07/2024 17:00 - 22/07/2024 18:00","Sweden (SE)","12264.00","12368.00"
"22/07/2024 18:00 - 22/07/2024 19:00","Sweden (SE)","12066.00","12323.00"
"22/07/2024 19:00 - 22/07/2024 20:00","Sweden (SE)","11944.00","12142.00"
"22/07/2024 20:00 - 22/07/2024 21:00","Sweden (SE)","11831.00","11936.00"
"22/07/2024 21:00 - 22/07/2024 22:00","Sweden (SE)","11375.00","11637.00"
"22/07/2024 22:00 - 22/07/2024 23:00","Sweden (SE)","10799.00","11391.00"
"22/07/2024 23:00 - 23/07/2024 00:00","Sweden (SE)","10370.00","10846.00"
"23/07/2024 00:00 - 23/07/2024 01:00","Sweden (SE)","9840.00","10387.00"
"23/07/2024 01:00 - 23/07/2024 02:00","Sweden (SE)","9612.00","10101.00"
"23/07/2024 02:00 - 23/07/2024 03:00","Sweden (SE)","9504.00","9966.00"
"23/07/2024 03:00 - 23/07/2024 04:00","Sweden (SE)","9477.00","9899.00"
"23/07/2024 04:00 - 23/07/2024 05:00","Sweden (SE)","9628.00","9756.00"
"23/07/2024 05:00 - 23/07/2024 06:00","Sweden (SE)","9695.00","9873.00"
"23/07/2024 06:00 - 23/07/2024 07:00","Sweden (SE)","9990.00","10410.00"
"23/07/2024 07:00 - 23/07/2024 08:00","Sweden (SE)","10903.00","11192.00"
"23/07/2024 08:00 - 23/07/2024 09:00","Sweden (SE)","11515.00","11831.00"
"23/07/2024 09:00 - 23/07/2024 10:00","Sweden (SE)","11613.00","12146.00"
"23/07/2024 10:00 - 23/07/2024 11:00","Sweden (SE)","11795.00","12300.00"
"23/07/2024 11:00 - 23/07/2024 12:00","Sweden (SE)","12206.00","12342.00"
"23/07/2024 12:00 - 23/07/2024 13:00","Sweden (SE)","11995.00","12354.00"
"23/07/2024 13:00 - 23/07/2024 14:00","Sweden (SE)","11542.00","12306.00"
"23/07/2024 14:00 - 23/07/2024 15:00","Sweden (SE)","11177.00","12218.00"
"23/07/2024 15:00 - 23/07/2024 16:00","Sweden (SE)","11329.00","12174.00"
"23/07/2024 16:00 - 23/07/2024 17:00","Sweden (SE)","11653.00","12130.00"
"23/07/2024 17:00 - 23/07/2024 18:00","Sweden (SE)","12175.00","12192.00"
"23/07/2024 18:00 - 23/07/2024 19:00","Sweden (SE)","12234.00","12143.00"
"23/07/2024 19:00 - 23/07/2024 20:00","Sweden (SE)","11814.00","12023.00"
"23/07/2024 20:00 - 23/07/2024 21:00","Sweden (SE)","11516.00","11844.00"
"23/07/2024 21:00 - 23/07/2024 22:00","Sweden (SE)","11253.00","11592.00"
"23/07/2024 22:00 - 23/07/2024 23:00","Sweden (SE)","11090.00","11379.00"
"23/07/2024 23:00 - 24/07/2024 00:00","Sweden (SE)","10317.00","10872.00"
"24/07/2024 00:00 - 24/07/2024 01:00","Sweden (SE)","9832.00","10370.00"
"24/07/2024 01:00 - 24/07/2024 02:00","Sweden (SE)","9550.00","10089.00"
"24/07/2024 02:00 - 24/07/2024 03:00","Sweden (SE)","9330.00","9949.00"
"24/07/2024 03:00 - 24/07/2024 04:00","Sweden (SE)","9293.00","9874.00"
"24/07/2024 04:00 - 24/07/2024 05:00","Sweden (SE)","9158.00","9747.00"
"24/07/2024 05:00 - 24/07/2024 06:00","Sweden (SE)","9197.00","9872.00"
"24/07/2024 06:00 - 24/07/2024 07:00","Sweden (SE)","9906.00","10379.00"
"24/07/2024 07:00 - 24/07/2024 08:00","Sweden (SE)","10694.00","11166.00"
"24/07/2024 08:00 - 24/07/2024 09:00","Sweden (SE)","11223.00","11810.00"
"24/07/2024 09:00 - 24/07/2024 10:00","Sweden (SE)","11636.00","12134.00"
"24/07/2024 10:00 - 24/07/2024 11:00","Sweden (SE)","11878.00","12276.00"
"24/07/2024 11:00 - 24/07/2024 12:00","Sweden (SE)","12184.00","12336.00"
"24/07/2024 12:00 - 24/07/2024 13:00","Sweden (SE)","11977.00","12377.00"
"24/07/2024 13:00 - 24/07/2024 14:00","Sweden (SE)","11959.00","12355.00"
"24/07/2024 14:00 - 24/07/2024 15:00","Sweden (SE)","11837.00","12317.00"
"24/07/2024 15:00 - 24/07/2024 16:00","Sweden (SE)","11850.00","12312.00"
"24/07/2024 16:00 - 24/07/2024 17:00","Sweden (SE)","11914.00","12284.00"
"24/07/2024 17:00 - 24/07/2024 18:00","Sweden (SE)","12091.00","12336.00"
"24/07/2024 18:00 - 24/07/2024 19:00","Sweden (SE)","12181.00","12267.00"
"24/07/2024 19:00 - 24/07/2024 20:00","Sweden (SE)","11813.00","12103.00"
"24/07/2024 20:00 - 24/07/2024 21:00","Sweden (SE)","11694.00","11904.00"
"24/07/2024 21:00 - 24/07/2024 22:00","Sweden (SE)","11490.00","11639.00"
"24/07/2024 22:00 - 24/07/2024 23:00","Sweden (SE)","11047.00","11407.00"
"24/07/2024 23:00 - 25/07/2024 00:00","Sweden (SE)","10546.00","10887.00"
"25/07/2024 00:00 - 25/07/2024 01:00","Sweden (SE)","10027.00","10310.00"
"25/07/2024 01:00 - 25/07/2024 02:00","Sweden (SE)","9907.00","10060.00"
"25/07/2024 02:00 - 25/07/2024 03:00","Sweden (SE)","9747.00","9896.00"
"25/07/2024 03:00 - 25/07/2024 04:00","Sweden (SE)","9642.00","9824.00"
"25/07/2024 04:00 - 25/07/2024 05:00","Sweden (SE)","9460.00","9696.00"
"25/07/2024 05:00 - 25/07/2024 06:00","Sweden (SE)","9489.00","9801.00"
"25/07/2024 06:00 - 25/07/2024 07:00","Sweden (SE)","10002.00","10339.00"
"25/07/2024 07:00 - 25/07/2024 08:00","Sweden (SE)","10628.00","11113.00"
"25/07/2024 08:00 - 25/07/2024 09:00","Sweden (SE)","11341.00","11685.00"
"25/07/2024 09:00 - 25/07/2024 10:00","Sweden (SE)","11778.00","12035.00"
"25/07/2024 10:00 - 25/07/2024 11:00","Sweden (SE)","11786.00","12227.00"
"25/07/2024 11:00 - 25/07/2024 12:00","Sweden (SE)","11888.00","12328.00"
"25/07/2024 12:00 - 25/07/2024 13:00","Sweden (SE)","11707.00","12349.00"
"25/07/2024 13:00 - 25/07/2024 14:00","Sweden (SE)","11172.00","12264.00"
"25/07/2024 14:00 - 25/07/2024 15:00","Sweden (SE)","11192.00","12162.00"
"25/07/2024 15:00 - 25/07/2024 16:00","Sweden (SE)","11180.00","12125.00"
"25/07/2024 16:00 - 25/07/2024 17:00","Sweden (SE)","11304.00","12080.00"
"25/07/2024 17:00 - 25/07/2024 18:00","Sweden (SE)","11641.00","12165.00"
"25/07/2024 18:00 - 25/07/2024 19:00","Sweden (SE)","11721.00","12074.00"
"25/07/2024 19:00 - 25/07/2024 20:00","Sweden (SE)","11528.00","11909.00"
"25/07/2024 20:00 - 25/07/2024 21:00","Sweden (SE)","11509.00","11758.00"
"25/07/2024 21:00 - 25/07/2024 22:00","Sweden (SE)","11062.00","11560.00"
"25/07/2024 22:00 - 25/07/2024 23:00","Sweden (SE)","11033.00","11307.00"
"25/07/2024 23:00 - 26/07/2024 00:00","Sweden (SE)","10304.00","10807.00"
"26/07/2024 00:00 - 26/07/2024 01:00","Sweden (SE)","10087.00","10347.00"
"26/07/2024 01:00 - 26/07/2024 02:00","Sweden (SE)","9783.00","10042.00"
"26/07/2024 02:00 - 26/07/2024 03:00","Sweden (SE)","9530.00","9926.00"
"26/07/2024 03:00 - 26/07/2024 04:00","Sweden (SE)","9430.00","9896.00"
"26/07/2024 04:00 - 26/07/2024 05:00","Sweden (SE)","9709.00","9781.00"
"26/07/2024 05:00 - 26/07/2024 06:00","Sweden (SE)","9638.00","9876.00"
"26/07/2024 06:00 - 26/07/2024 07:00","Sweden (SE)","10099.00","10459.00"
"26/07/2024 07:00 - 26/07/2024 08:00","Sweden (SE)","10761.00","11219.00"
"26/07/2024 08:00 - 26/07/2024 09:00","Sweden (SE)","11450.00","11765.00"
"26/07/2024 09:00 - 26/07/2024 10:00","Sweden (SE)","11899.00","12112.00"
"26/07/2024 10:00 - 26/07/2024 11:00","Sweden (SE)","11912.00","12321.00"
"26/07/2024 11:00 - 26/07/2024 12:00","Sweden (SE)","12146.00","12386.00"
"26/07/2024 12:00 - 26/07/2024 13:00","Sweden (SE)","12226.00","12418.00"
"26/07/2024 13:00 - 26/07/2024 14:00","Sweden (SE)","12506.00","12309.00"
"26/07/2024 14:00 - 26/07/2024 15:00","Sweden (SE)","12390.00","12152.00"
"26/07/2024 15:00 - 26/07/2024 16:00","Sweden (SE)","12437.00","12109.00"
"26/07/2024 16:00 - 26/07/2024 17:00","Sweden (SE)","12114.00","12113.00"
"26/07/2024 17:00 - 26/07/2024 18:00","Sweden (SE)","12189.00","12199.00"
"26/07/2024 18:00 - 26/07/2024 19:00","Sweden (SE)","12062.00","12031.00"
"26/07/2024 19:00 - 26/07/2024 20:00","Sweden (SE)","11872.00","11847.00"
"26/07/2024 20:00 - 26/07/2024 21:00","Sweden (SE)","11572.00","11623.00"
"26/07/2024 21:00 - 26/07/2024 22:00","Sweden (SE)","11233.00","11378.00"
"26/07/2024 22:00 - 26/07/2024 23:00","Sweden (SE)","10791.00","11149.00"
"26/07/2024 23:00 - 27/07/2024 00:00","Sweden (SE)","10457.00","10690.00"
"27/07/2024 00:00 - 27/07/2024 01:00","Sweden (SE)","10398.00","10254.00"
"27/07/2024 01:00 - 27/07/2024 02:00","Sweden (SE)","10034.00","9970.00"
"27/07/2024 02:00 - 27/07/2024 03:00","Sweden (SE)","9594.00","9778.00"
"27/07/2024 03:00 - 27/07/2024 04:00","Sweden (SE)","9491.00","9680.00"
"27/07/2024 04:00 - 27/07/2024 05:00","Sweden (SE)","9371.00","9498.00"
"27/07/2024 05:00 - 27/07/2024 06:00","Sweden (SE)","9130.00","9412.00"
"27/07/2024 06:00 - 27/07/2024 07:00","Sweden (SE)","9341.00","9570.00"
"27/07/2024 07:00 - 27/07/2024 08:00","Sweden (SE)","9578.00","9976.00"
"27/07/2024 08:00 - 27/07/2024 09:00","Sweden (SE)","10022.00","10490.00"
"27/07/2024 09:00 - 27/07/2024 10:00","Sweden (SE)","10309.00","10920.00"
"27/07/2024 10:00 - 27/07/2024 11:00","Sweden (SE)","10493.00","11202.00"
"27/07/2024 11:00 - 27/07/2024 12:00","Sweden (SE)","10717.00","11300.00"
"27/07/2024 12:00 - 27/07/2024 13:00","Sweden (SE)","10896.00","11285.00"
"27/07/2024 13:00 - 27/07/2024 14:00","Sweden (SE)","10663.00","11192.00"
"27/07/2024 14:00 - 27/07/2024 15:00","Sweden (SE)","10581.00","11086.00"
"27/07/2024 15:00 - 27/07/2024 16:00","Sweden (SE)","10544.00","11045.00"
"27/07/2024 16:00 - 27/07/2024 17:00","Sweden (SE)","10346.00","11116.00"
"27/07/2024 17:00 - 27/07/2024 18:00","Sweden (SE)","10799.00","11330.00"
"27/07/2024 18:00 - 27/07/2024 19:00","Sweden (SE)","11032.00","11395.00"
"27/07/2024 19:00 - 27/07/2024 20:00","Sweden (SE)","10959.00","11362.00"
"27/07/2024 20:00 - 27/07/2024 21:00","Sweden (SE)","10953.00","11212.00"
"27/07/2024 21:00 - 27/07/2024 22:00","Sweden (SE)","10747.00","11091.00"
"27/07/2024 22:00 - 27/07/2024 23:00","Sweden (SE)","10545.00","10936.00"
"27/07/2024 23:00 - 28/07/2024 00:00","Sweden (SE)","10106.00","10591.00"
"28/07/2024 00:00 - 28/07/2024 01:00","Sweden (SE)","9359.00","10193.00"
"28/07/2024 01:00 - 28/07/2024 02:00","Sweden (SE)","9521.00","9927.00"
"28/07/2024 02:00 - 28/07/2024 03:00","Sweden (SE)","9737.00","9798.00"
"28/07/2024 03:00 - 28/07/2024 04:00","Sweden (SE)","9518.00","9702.00"
"28/07/2024 04:00 - 28/07/2024 05:00","Sweden (SE)","9244.00","9543.00"
"28/07/2024 05:00 - 28/07/2024 06:00","Sweden (SE)","8854.00","9411.00"
"28/07/2024 06:00 - 28/07/2024 07:00","Sweden (SE)","8864.00","9510.00"
"28/07/2024 07:00 - 28/07/2024 08:00","Sweden (SE)","9272.00","9820.00"
"28/07/2024 08:00 - 28/07/2024 09:00","Sweden (SE)","9870.00","10265.00"
"28/07/2024 09:00 - 28/07/2024 10:00","Sweden (SE)","10269.00","10684.00"
"28/07/2024 10:00 - 28/07/2024 11:00","Sweden (SE)","10529.00","10976.00"
"28/07/2024 11:00 - 28/07/2024 12:00","Sweden (SE)","10814.00","11121.00"
"28/07/2024 12:00 - 28/07/2024 13:00","Sweden (SE)","11327.00","11209.00"
"28/07/2024 13:00 - 28/07/2024 14:00","Sweden (SE)","11621.00","11208.00"
"28/07/2024 14:00 - 28/07/2024 15:00","Sweden (SE)","11802.00","11197.00"
"28/07/2024 15:00 - 28/07/2024 16:00","Sweden (SE)","11730.00","11194.00"
"28/07/2024 16:00 - 28/07/2024 17:00","Sweden (SE)","11952.00","11292.00"
"28/07/2024 17:00 - 28/07/2024 18:00","Sweden (SE)","11746.00","11533.00"
"28/07/2024 18:00 - 28/07/2024 19:00","Sweden (SE)","11320.00","11599.00"
"28/07/2024 19:00 - 28/07/2024 20:00","Sweden (SE)","11358.00","11635.00"
"28/07/2024 20:00 - 28/07/2024 21:00","Sweden (SE)","11228.00","11500.00"
"28/07/2024 21:00 - 28/07/2024 22:00","Sweden (SE)","11092.00","11373.00"
"28/07/2024 22:00 - 28/07/2024 23:00","Sweden (SE)","10340.00","11117.00"
"28/07/2024 23:00 - 29/07/2024 00:00","Sweden (SE)","10078.00","10637.00"
"29/07/2024 00:00 - 29/07/2024 01:00","Sweden (SE)","9484.00","10188.00"
"29/07/2024 01:00 - 29/07/2024 02:00","Sweden (SE)","9363.00","9934.00"
"29/07/2024 02:00 - 29/07/2024 03:00","Sweden (SE)","9138.00","9790.00"
"29/07/2024 03:00 - 29/07/2024 04:00","Sweden (SE)","9209.00","9722.00"
"29/07/2024 04:00 - 29/07/2024 05:00","Sweden (SE)","9354.00","9648.00"
"29/07/2024 05:00 - 29/07/2024 06:00","Sweden (SE)","9226.00","9754.00"
"29/07/2024 06:00 - 29/07/2024 07:00","Sweden (SE)","9727.00","10364.00"
"29/07/2024 07:00 - 29/07/2024 08:00","Sweden (SE)","10561.00","11184.00"
"29/07/2024 08:00 - 29/07/2024 09:00","Sweden (SE)","11086.00","11719.00"
"29/07/2024 09:00 - 29/07/2024 10:00","Sweden (SE)","11399.00","12083.00"
"29/07/2024 10:00 - 29/07/2024 11:00","Sweden (SE)","11543.00","12291.00"
"29/07/2024 11:00 - 29/07/2024 12:00","Sweden (SE)","11904.00","12356.00"
"29/07/2024 12:00 - 29/07/2024 13:00","Sweden (SE)","12152.00","12369.00"
"29/07/2024 13:00 - 29/07/2024 14:00","Sweden (SE)","12085.00","12298.00"
"29/07/2024 14:00 - 29/07/2024 15:00","Sweden (SE)","11927.00","12214.00"
"29/07/2024 15:00 - 29/07/2024 16:00","Sweden (SE)","11805.00","12174.00"
"29/07/2024 16:00 - 29/07/2024 17:00","Sweden (SE)","12084.00","12187.00"
"29/07/2024 17:00 - 29/07/2024 18:00","Sweden (SE)","12103.00","12294.00"
"29/07/2024 18:00 - 29/07/2024 19:00","Sweden (SE)","12069.00","12203.00"
"29/07/2024 19:00 - 29/07/2024 20:00","Sweden (SE)","11953.00","12064.00"
"29/07/2024 20:00 - 29/07/2024 21:00","Sweden (SE)","11556.00","11902.00"
"29/07/2024 21:00 - 29/07/2024 22:00","Sweden (SE)","11472.00","11651.00"
"29/07/2024 22:00 - 29/07/2024 23:00","Sweden (SE)","11091.00","11358.00"
"29/07/2024 23:00 - 30/07/2024 00:00","Sweden (SE)","10646.00","10864.00"
"30/07/2024 00:00 - 30/07/2024 01:00","Sweden (SE)","10525.00","10386.00"
"30/07/2024 01:00 - 30/07/2024 02:00","Sweden (SE)","9911.00","10088.00"
"30/07/2024 02:00 - 30/07/2024 03:00","Sweden (SE)","9755.00","9974.00"
"30/07/2024 03:00 - 30/07/2024 04:00","Sweden (SE)","9559.00","9920.00"
"30/07/2024 04:00 - 30/07/2024 05:00","Sweden (SE)","9490.00","9837.00"
"30/07/2024 05:00 - 30/07/2024 06:00","Sweden (SE)","9579.00","9924.00"
"30/07/2024 06:00 - 30/07/2024 07:00","Sweden (SE)","10271.00","10435.00"
"30/07/2024 07:00 - 30/07/2024 08:00","Sweden (SE)","10836.00","11207.00"
"30/07/2024 08:00 - 30/07/2024 09:00","Sweden (SE)","11729.00","11740.00"
"30/07/2024 09:00 - 30/07/2024 10:00","Sweden (SE)","11874.00","12083.00"
"30/07/2024 10:00 - 30/07/2024 11:00","Sweden (SE)","12172.00","12233.00"
"30/07/2024 11:00 - 30/07/2024 12:00","Sweden (SE)","12228.00","12280.00"
"30/07/2024 12:00 - 30/07/2024 13:00","Sweden (SE)","11885.00","12265.00"
"30/07/2024 13:00 - 30/07/2024 14:00","Sweden (SE)","11958.00","12189.00"
"30/07/2024 14:00 - 30/07/2024 15:00","Sweden (SE)","11820.00","12122.00"
"30/07/2024 15:00 - 30/07/2024 16:00","Sweden (SE)","12069.00","12094.00"
"30/07/2024 16:00 - 30/07/2024 17:00","Sweden (SE)","11878.00","12097.00"
"30/07/2024 17:00 - 30/07/2024 18:00","Sweden (SE)","11970.00","12195.00"
