"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"17/05/2024 17:30 - 17/05/2024 17:45","Finland (FI)","8306.10","7957.60"
"17/05/2024 17:45 - 17/05/2024 18:00","Finland (FI)","8309.40","7938.10"
"17/05/2024 18:00 - 17/05/2024 18:15","Finland (FI)","8246.30","7942.70"
"17/05/2024 18:15 - 17/05/2024 18:30","Finland (FI)","8228.90","7928.00"
"17/05/2024 18:30 - 17/05/2024 18:45","Finland (FI)","8272.30","7899.80"
"17/05/2024 18:45 - 17/05/2024 19:00","Finland (FI)","8182.80","7878.70"
"17/05/2024 19:00 - 17/05/2024 19:15","Finland (FI)","8163.80","7869.50"
"17/05/2024 19:15 - 17/05/2024 19:30","Finland (FI)","8129.70","7832.40"
"17/05/2024 19:30 - 17/05/2024 19:45","Finland (FI)","8084.00","7785.70"
"17/05/2024 19:45 - 17/05/2024 20:00","Finland (FI)","8054.30","7696.70"
"17/05/2024 20:00 - 17/05/2024 20:15","Finland (FI)","7979.80","7531.30"
"17/05/2024 20:15 - 17/05/2024 20:30","Finland (FI)","7846.00","7458.80"
"17/05/2024 20:30 - 17/05/2024 20:45","Finland (FI)","7808.10","7437.10"
"17/05/2024 20:45 - 17/05/2024 21:00","Finland (FI)","7697.80","7465.50"
"17/05/2024 21:00 - 17/05/2024 21:15","Finland (FI)","7834.30","7586.10"
"17/05/2024 21:15 - 17/05/2024 21:30","Finland (FI)","7922.00","7631.60"
"17/05/2024 21:30 - 17/05/2024 21:45","Finland (FI)","7979.80","7636.00"
"17/05/2024 21:45 - 17/05/2024 22:00","Finland (FI)","7868.50","7630.60"
"17/05/2024 22:00 - 17/05/2024 22:15","Finland (FI)","7962.40","7597.10"
"17/05/2024 22:15 - 17/05/2024 22:30","Finland (FI)","7871.50","7577.40"
"17/05/2024 22:30 - 17/05/2024 22:45","Finland (FI)","7710.10","7565.40"
"17/05/2024 22:45 - 17/05/2024 23:00","Finland (FI)","7578.70","7543.80"
"17/05/2024 23:00 - 17/05/2024 23:15","Finland (FI)","7519.50","7509.80"
"17/05/2024 23:15 - 17/05/2024 23:30","Finland (FI)","7487.20","7491.30"
"17/05/2024 23:30 - 17/05/2024 23:45","Finland (FI)","7356.90","7483.00"
"17/05/2024 23:45 - 18/05/2024 00:00","Finland (FI)","7287.20","7478.00"
"18/05/2024 00:00 - 18/05/2024 00:15","Finland (FI)","7263.60","7448.20"
"18/05/2024 00:15 - 18/05/2024 00:30","Finland (FI)","7243.60","7440.90"
"18/05/2024 00:30 - 18/05/2024 00:45","Finland (FI)","7147.10","7428.00"
"18/05/2024 00:45 - 18/05/2024 01:00","Finland (FI)","7198.10","7402.40"
"18/05/2024 01:00 - 18/05/2024 01:15","Finland (FI)","7067.20","7358.70"
"18/05/2024 01:15 - 18/05/2024 01:30","Finland (FI)","7069.50","7325.60"
"18/05/2024 01:30 - 18/05/2024 01:45","Finland (FI)","7010.70","7299.10"
"18/05/2024 01:45 - 18/05/2024 02:00","Finland (FI)","6959.90","7266.50"
"18/05/2024 02:00 - 18/05/2024 02:15","Finland (FI)","6912.00","7225.40"
"18/05/2024 02:15 - 18/05/2024 02:30","Finland (FI)","6837.10","7198.00"
"18/05/2024 02:30 - 18/05/2024 02:45","Finland (FI)","6818.50","7179.10"
"18/05/2024 02:45 - 18/05/2024 03:00","Finland (FI)","6771.00","7166.80"
"18/05/2024 03:00 - 18/05/2024 03:15","Finland (FI)","6778.60","7165.00"
"18/05/2024 03:15 - 18/05/2024 03:30","Finland (FI)","6799.60","7159.90"
"18/05/2024 03:30 - 18/05/2024 03:45","Finland (FI)","6755.30","7155.70"
"18/05/2024 03:45 - 18/05/2024 04:00","Finland (FI)","6751.60","7148.70"
"18/05/2024 04:00 - 18/05/2024 04:15","Finland (FI)","6776.30","7132.40"
"18/05/2024 04:15 - 18/05/2024 04:30","Finland (FI)","6772.40","7136.50"
"18/05/2024 04:30 - 18/05/2024 04:45","Finland (FI)","6841.00","7152.10"
"18/05/2024 04:45 - 18/05/2024 05:00","Finland (FI)","6825.70","7184.80"
"18/05/2024 05:00 - 18/05/2024 05:15","Finland (FI)","7004.90","7237.50"
"18/05/2024 05:15 - 18/05/2024 05:30","Finland (FI)","7085.90","7281.00"
"18/05/2024 05:30 - 18/05/2024 05:45","Finland (FI)","7040.20","7307.70"
"18/05/2024 05:45 - 18/05/2024 06:00","Finland (FI)","7054.60","7327.70"
"18/05/2024 06:00 - 18/05/2024 06:15","Finland (FI)","7165.40","7331.60"
"18/05/2024 06:15 - 18/05/2024 06:30","Finland (FI)","7206.20","7352.40"
"18/05/2024 06:30 - 18/05/2024 06:45","Finland (FI)","7210.40","7382.40"
"18/05/2024 06:45 - 18/05/2024 07:00","Finland (FI)","7197.90","7419.60"
"18/05/2024 07:00 - 18/05/2024 07:15","Finland (FI)","7408.30","7470.90"
"18/05/2024 07:15 - 18/05/2024 07:30","Finland (FI)","7404.40","7510.70"
"18/05/2024 07:30 - 18/05/2024 07:45","Finland (FI)","7487.30","7545.30"
"18/05/2024 07:45 - 18/05/2024 08:00","Finland (FI)","7519.40","7575.50"
"18/05/2024 08:00 - 18/05/2024 08:15","Finland (FI)","7729.00","7595.50"
"18/05/2024 08:15 - 18/05/2024 08:30","Finland (FI)","7735.00","7627.40"
"18/05/2024 08:30 - 18/05/2024 08:45","Finland (FI)","7726.90","7664.70"
"18/05/2024 08:45 - 18/05/2024 09:00","Finland (FI)","7671.30","7711.50"
"18/05/2024 09:00 - 18/05/2024 09:15","Finland (FI)","7912.70","7776.70"
"18/05/2024 09:15 - 18/05/2024 09:30","Finland (FI)","7929.80","7821.10"
"18/05/2024 09:30 - 18/05/2024 09:45","Finland (FI)","7905.30","7852.30"
"18/05/2024 09:45 - 18/05/2024 10:00","Finland (FI)","7920.40","7879.00"
"18/05/2024 10:00 - 18/05/2024 10:15","Finland (FI)","8090.20","7897.80"
"18/05/2024 10:15 - 18/05/2024 10:30","Finland (FI)","8090.30","7913.40"
"18/05/2024 10:30 - 18/05/2024 10:45","Finland (FI)","8081.00","7924.50"
"18/05/2024 10:45 - 18/05/2024 11:00","Finland (FI)","7971.40","7931.90"
"18/05/2024 11:00 - 18/05/2024 11:15","Finland (FI)","7921.40","7937.70"
"18/05/2024 11:15 - 18/05/2024 11:30","Finland (FI)","7967.50","7933.10"
"18/05/2024 11:30 - 18/05/2024 11:45","Finland (FI)","7913.20","7923.20"
"18/05/2024 11:45 - 18/05/2024 12:00","Finland (FI)","7849.70","7896.80"
"18/05/2024 12:00 - 18/05/2024 12:15","Finland (FI)","7865.60","7843.50"
"18/05/2024 12:15 - 18/05/2024 12:30","Finland (FI)","7769.10","7816.10"
"18/05/2024 12:30 - 18/05/2024 12:45","Finland (FI)","7730.70","7803.10"
"18/05/2024 12:45 - 18/05/2024 13:00","Finland (FI)","7764.80","7797.80"
"18/05/2024 13:00 - 18/05/2024 13:15","Finland (FI)","7778.10","7808.70"
"18/05/2024 13:15 - 18/05/2024 13:30","Finland (FI)","7781.20","7809.00"
"18/05/2024 13:30 - 18/05/2024 13:45","Finland (FI)","7774.40","7804.60"
"18/05/2024 13:45 - 18/05/2024 14:00","Finland (FI)","7871.90","7798.20"
"18/05/2024 14:00 - 18/05/2024 14:15","Finland (FI)","7830.40","7784.80"
"18/05/2024 14:15 - 18/05/2024 14:30","Finland (FI)","7826.30","7781.30"
"18/05/2024 14:30 - 18/05/2024 14:45","Finland (FI)","7768.90","7783.70"
"18/05/2024 14:45 - 18/05/2024 15:00","Finland (FI)","7825.30","7791.10"
"18/05/2024 15:00 - 18/05/2024 15:15","Finland (FI)","7898.20","7807.00"
"18/05/2024 15:15 - 18/05/2024 15:30","Finland (FI)","7943.40","7818.10"
"18/05/2024 15:30 - 18/05/2024 15:45","Finland (FI)","8003.90","7826.20"
"18/05/2024 15:45 - 18/05/2024 16:00","Finland (FI)","7950.10","7837.90"
"18/05/2024 16:00 - 18/05/2024 16:15","Finland (FI)","7921.60","7854.70"
"18/05/2024 16:15 - 18/05/2024 16:30","Finland (FI)","8015.70","7863.50"
"18/05/2024 16:30 - 18/05/2024 16:45","Finland (FI)","8099.30","7866.10"
"18/05/2024 16:45 - 18/05/2024 17:00","Finland (FI)","8076.70","7868.50"
"18/05/2024 17:00 - 18/05/2024 17:15","Finland (FI)","7935.30","7865.10"
"18/05/2024 17:15 - 18/05/2024 17:30","Finland (FI)","8050.90","7858.70"
"18/05/2024 17:30 - 18/05/2024 17:45","Finland (FI)","8085.10","7846.00"
"18/05/2024 17:45 - 18/05/2024 18:00","Finland (FI)","8121.30","7823.30"
"18/05/2024 18:00 - 18/05/2024 18:15","Finland (FI)","7987.40","7785.30"
"18/05/2024 18:15 - 18/05/2024 18:30","Finland (FI)","8031.60","7757.40"
"18/05/2024 18:30 - 18/05/2024 18:45","Finland (FI)","8079.30","7733.00"
"18/05/2024 18:45 - 18/05/2024 19:00","Finland (FI)","8109.80","7712.80"
"18/05/2024 19:00 - 18/05/2024 19:15","Finland (FI)","8062.80","7703.40"
"18/05/2024 19:15 - 18/05/2024 19:30","Finland (FI)","7967.70","7677.40"
"18/05/2024 19:30 - 18/05/2024 19:45","Finland (FI)","7928.30","7646.30"
"18/05/2024 19:45 - 18/05/2024 20:00","Finland (FI)","7825.10","7591.60"
"18/05/2024 20:00 - 18/05/2024 20:15","Finland (FI)","7656.60","7492.80"
"18/05/2024 20:15 - 18/05/2024 20:30","Finland (FI)","7630.30","7450.80"
"18/05/2024 20:30 - 18/05/2024 20:45","Finland (FI)","7656.00","7440.10"
"18/05/2024 20:45 - 18/05/2024 21:00","Finland (FI)","7532.80","7461.20"
"18/05/2024 21:00 - 18/05/2024 21:15","Finland (FI)","7576.50","7539.70"
"18/05/2024 21:15 - 18/05/2024 21:30","Finland (FI)","7701.20","7572.90"
"18/05/2024 21:30 - 18/05/2024 21:45","Finland (FI)","7832.00","7579.50"
"18/05/2024 21:45 - 18/05/2024 22:00","Finland (FI)","7812.70","7587.80"
"18/05/2024 22:00 - 18/05/2024 22:15","Finland (FI)","7794.90","7593.40"
"18/05/2024 22:15 - 18/05/2024 22:30","Finland (FI)","7729.60","7585.40"
"18/05/2024 22:30 - 18/05/2024 22:45","Finland (FI)","7706.80","7570.60"
"18/05/2024 22:45 - 18/05/2024 23:00","Finland (FI)","7501.70","7532.70"
"18/05/2024 23:00 - 18/05/2024 23:15","Finland (FI)","7416.80","7456.80"
"18/05/2024 23:15 - 18/05/2024 23:30","Finland (FI)","7329.40","7418.80"
"18/05/2024 23:30 - 18/05/2024 23:45","Finland (FI)","7205.80","7404.60"
"18/05/2024 23:45 - 19/05/2024 00:00","Finland (FI)","7153.00","7395.10"
"19/05/2024 00:00 - 19/05/2024 00:15","Finland (FI)","7081.70","7102.20"
"19/05/2024 00:15 - 19/05/2024 00:30","Finland (FI)","7043.60","7097.10"
"19/05/2024 00:30 - 19/05/2024 00:45","Finland (FI)","6963.60","7087.50"
"19/05/2024 00:45 - 19/05/2024 01:00","Finland (FI)","6941.00","7071.20"
"19/05/2024 01:00 - 19/05/2024 01:15","Finland (FI)","6909.40","7046.40"
"19/05/2024 01:15 - 19/05/2024 01:30","Finland (FI)","6799.10","7022.20"
"19/05/2024 01:30 - 19/05/2024 01:45","Finland (FI)","6734.80","6998.70"
"19/05/2024 01:45 - 19/05/2024 02:00","Finland (FI)","6773.50","6966.30"
"19/05/2024 02:00 - 19/05/2024 02:15","Finland (FI)","6729.00","6919.70"
"19/05/2024 02:15 - 19/05/2024 02:30","Finland (FI)","6805.50","6889.10"
"19/05/2024 02:30 - 19/05/2024 02:45","Finland (FI)","6705.40","6866.80"
"19/05/2024 02:45 - 19/05/2024 03:00","Finland (FI)","6655.80","6853.30"
"19/05/2024 03:00 - 19/05/2024 03:15","Finland (FI)","6553.60","6856.60"
"19/05/2024 03:15 - 19/05/2024 03:30","Finland (FI)","6609.80","6844.40"
"19/05/2024 03:30 - 19/05/2024 03:45","Finland (FI)","6584.20","6828.30"
"19/05/2024 03:45 - 19/05/2024 04:00","Finland (FI)","6529.60","6794.70"
"19/05/2024 04:00 - 19/05/2024 04:15","Finland (FI)","6512.60","6725.30"
"19/05/2024 04:15 - 19/05/2024 04:30","Finland (FI)","6603.20","6706.60"
"19/05/2024 04:30 - 19/05/2024 04:45","Finland (FI)","6595.10","6715.30"
"19/05/2024 04:45 - 19/05/2024 05:00","Finland (FI)","6590.80","6757.90"
"19/05/2024 05:00 - 19/05/2024 05:15","Finland (FI)","6737.30","6859.60"
"19/05/2024 05:15 - 19/05/2024 05:30","Finland (FI)","6793.50","6914.10"
"19/05/2024 05:30 - 19/05/2024 05:45","Finland (FI)","6788.90","6939.20"
"19/05/2024 05:45 - 19/05/2024 06:00","Finland (FI)","6835.50","6947.10"
"19/05/2024 06:00 - 19/05/2024 06:15","Finland (FI)","6865.50","6916.00"
"19/05/2024 06:15 - 19/05/2024 06:30","Finland (FI)","6893.60","6923.80"
"19/05/2024 06:30 - 19/05/2024 06:45","Finland (FI)","6969.70","6954.40"
"19/05/2024 06:45 - 19/05/2024 07:00","Finland (FI)","6868.30","6994.00"
"19/05/2024 07:00 - 19/05/2024 07:15","Finland (FI)","7067.50","7051.60"
"19/05/2024 07:15 - 19/05/2024 07:30","Finland (FI)","7158.20","7105.00"
"19/05/2024 07:30 - 19/05/2024 07:45","Finland (FI)","7173.60","7156.00"
"19/05/2024 07:45 - 19/05/2024 08:00","Finland (FI)","7212.20","7219.50"
"19/05/2024 08:00 - 19/05/2024 08:15","Finland (FI)","7328.10","7301.20"
"19/05/2024 08:15 - 19/05/2024 08:30","Finland (FI)","7370.50","7363.50"
"19/05/2024 08:30 - 19/05/2024 08:45","Finland (FI)","7422.40","7414.00"
"19/05/2024 08:45 - 19/05/2024 09:00","Finland (FI)","7355.20","7460.00"
"19/05/2024 09:00 - 19/05/2024 09:15","Finland (FI)","7498.30","7497.50"
"19/05/2024 09:15 - 19/05/2024 09:30","Finland (FI)","7555.30","7535.10"
"19/05/2024 09:30 - 19/05/2024 09:45","Finland (FI)","7603.40","7569.80"
"19/05/2024 09:45 - 19/05/2024 10:00","Finland (FI)","7514.60","7604.70"
"19/05/2024 10:00 - 19/05/2024 10:15","Finland (FI)","7606.30","7644.20"
"19/05/2024 10:15 - 19/05/2024 10:30","Finland (FI)","7647.70","7667.60"
"19/05/2024 10:30 - 19/05/2024 10:45","Finland (FI)","7684.50","7680.20"
"19/05/2024 10:45 - 19/05/2024 11:00","Finland (FI)","7590.90","7681.40"
"19/05/2024 11:00 - 19/05/2024 11:15","Finland (FI)","7657.90","7665.60"
"19/05/2024 11:15 - 19/05/2024 11:30","Finland (FI)","7672.60","7655.90"
"19/05/2024 11:30 - 19/05/2024 11:45","Finland (FI)","7677.70","7649.40"
"19/05/2024 11:45 - 19/05/2024 12:00","Finland (FI)","7626.70","7634.40"
"19/05/2024 12:00 - 19/05/2024 12:15","Finland (FI)","7613.10","7607.50"
"19/05/2024 12:15 - 19/05/2024 12:30","Finland (FI)","7645.40","7593.40"
"19/05/2024 12:30 - 19/05/2024 12:45","Finland (FI)","7617.40","7586.70"
"19/05/2024 12:45 - 19/05/2024 13:00","Finland (FI)","7656.60","7584.40"
"19/05/2024 13:00 - 19/05/2024 13:15","Finland (FI)","7565.30","7590.40"
"19/05/2024 13:15 - 19/05/2024 13:30","Finland (FI)","7584.30","7592.00"
"19/05/2024 13:30 - 19/05/2024 13:45","Finland (FI)","7744.20","7592.30"
"19/05/2024 13:45 - 19/05/2024 14:00","Finland (FI)","7795.90","7591.70"
"19/05/2024 14:00 - 19/05/2024 14:15","Finland (FI)","7762.60","7587.40"
"19/05/2024 14:15 - 19/05/2024 14:30","Finland (FI)","7802.10","7590.20"
"19/05/2024 14:30 - 19/05/2024 14:45","Finland (FI)","7844.30","7597.70"
"19/05/2024 14:45 - 19/05/2024 15:00","Finland (FI)","7963.20","7608.80"
"19/05/2024 15:00 - 19/05/2024 15:15","Finland (FI)","7843.20","7625.20"
"19/05/2024 15:15 - 19/05/2024 15:30","Finland (FI)","7875.90","7640.90"
"19/05/2024 15:30 - 19/05/2024 15:45","Finland (FI)","7903.60","7655.40"
"19/05/2024 15:45 - 19/05/2024 16:00","Finland (FI)","8049.80","7676.30"
"19/05/2024 16:00 - 19/05/2024 16:15","Finland (FI)","7871.90","7707.60"
"19/05/2024 16:15 - 19/05/2024 16:30","Finland (FI)","7949.30","7725.60"
"19/05/2024 16:30 - 19/05/2024 16:45","Finland (FI)","7919.90","7735.90"
"19/05/2024 16:45 - 19/05/2024 17:00","Finland (FI)","7951.90","7739.80"
"19/05/2024 17:00 - 19/05/2024 17:15","Finland (FI)","7945.80","7728.40"
"19/05/2024 17:15 - 19/05/2024 17:30","Finland (FI)","7926.90","7728.30"
"19/05/2024 17:30 - 19/05/2024 17:45","Finland (FI)","8076.70","7730.80"
"19/05/2024 17:45 - 19/05/2024 18:00","Finland (FI)","8079.70","7737.40"
"19/05/2024 18:00 - 19/05/2024 18:15","Finland (FI)","8023.90","7754.60"
"19/05/2024 18:15 - 19/05/2024 18:30","Finland (FI)","8123.80","7755.60"
"19/05/2024 18:30 - 19/05/2024 18:45","Finland (FI)","8016.80","7744.20"
"19/05/2024 18:45 - 19/05/2024 19:00","Finland (FI)","8094.10","7732.00"
"19/05/2024 19:00 - 19/05/2024 19:15","Finland (FI)","7941.40","7720.90"
"19/05/2024 19:15 - 19/05/2024 19:30","Finland (FI)","7886.70","7691.60"
"19/05/2024 19:30 - 19/05/2024 19:45","Finland (FI)","7910.90","7657.20"
"19/05/2024 19:45 - 19/05/2024 20:00","Finland (FI)","7857.50","7584.80"
"19/05/2024 20:00 - 19/05/2024 20:15","Finland (FI)","7751.50","7445.10"
"19/05/2024 20:15 - 19/05/2024 20:30","Finland (FI)","7571.70","7388.40"
"19/05/2024 20:30 - 19/05/2024 20:45","Finland (FI)","7571.70","7379.10"
"19/05/2024 20:45 - 19/05/2024 21:00","Finland (FI)","7506.40","7409.40"
"19/05/2024 21:00 - 19/05/2024 21:15","Finland (FI)","7548.40","7511.00"
"19/05/2024 21:15 - 19/05/2024 21:30","Finland (FI)","7717.90","7564.80"
"19/05/2024 21:30 - 19/05/2024 21:45","Finland (FI)","7730.70","7584.10"
"19/05/2024 21:45 - 19/05/2024 22:00","Finland (FI)","7793.60","7635.20"
"19/05/2024 22:00 - 19/05/2024 22:15","Finland (FI)","7794.30","7737.80"
"19/05/2024 22:15 - 19/05/2024 22:30","Finland (FI)","7697.20","7746.10"
"19/05/2024 22:30 - 19/05/2024 22:45","Finland (FI)","7509.10","7705.40"
"19/05/2024 22:45 - 19/05/2024 23:00","Finland (FI)","7461.60","7580.50"
"19/05/2024 23:00 - 19/05/2024 23:15","Finland (FI)","7451.70","7308.40"
"19/05/2024 23:15 - 19/05/2024 23:30","Finland (FI)","7379.90","7176.00"
"19/05/2024 23:30 - 19/05/2024 23:45","Finland (FI)","7251.00","7129.70"
"19/05/2024 23:45 - 20/05/2024 00:00","Finland (FI)","7168.60","7097.50"
"20/05/2024 00:00 - 20/05/2024 00:15","Finland (FI)","7077.80","7126.40"
"20/05/2024 00:15 - 20/05/2024 00:30","Finland (FI)","7097.70","7118.30"
"20/05/2024 00:30 - 20/05/2024 00:45","Finland (FI)","7071.50","7105.20"
"20/05/2024 00:45 - 20/05/2024 01:00","Finland (FI)","7037.90","7074.30"
"20/05/2024 01:00 - 20/05/2024 01:15","Finland (FI)","7001.30","7015.60"
"20/05/2024 01:15 - 20/05/2024 01:30","Finland (FI)","6941.10","6981.40"
"20/05/2024 01:30 - 20/05/2024 01:45","Finland (FI)","6956.20","6961.10"
"20/05/2024 01:45 - 20/05/2024 02:00","Finland (FI)","6932.20","6944.70"
"20/05/2024 02:00 - 20/05/2024 02:15","Finland (FI)","6944.70","6937.90"
"20/05/2024 02:15 - 20/05/2024 02:30","Finland (FI)","6925.30","6928.10"
"20/05/2024 02:30 - 20/05/2024 02:45","Finland (FI)","6986.10","6919.80"
"20/05/2024 02:45 - 20/05/2024 03:00","Finland (FI)","6953.70","6907.70"
"20/05/2024 03:00 - 20/05/2024 03:15","Finland (FI)","6903.90","6884.80"
"20/05/2024 03:15 - 20/05/2024 03:30","Finland (FI)","6873.80","6884.50"
"20/05/2024 03:30 - 20/05/2024 03:45","Finland (FI)","6981.20","6906.60"
"20/05/2024 03:45 - 20/05/2024 04:00","Finland (FI)","6919.40","6918.90"
"20/05/2024 04:00 - 20/05/2024 04:15","Finland (FI)","7012.70","6906.00"
"20/05/2024 04:15 - 20/05/2024 04:30","Finland (FI)","6999.90","6962.20"
"20/05/2024 04:30 - 20/05/2024 04:45","Finland (FI)","7116.20","7056.80"
"20/05/2024 04:45 - 20/05/2024 05:00","Finland (FI)","7176.80","7218.30"
"20/05/2024 05:00 - 20/05/2024 05:15","Finland (FI)","7522.70","7500.50"
"20/05/2024 05:15 - 20/05/2024 05:30","Finland (FI)","7740.60","7677.20"
"20/05/2024 05:30 - 20/05/2024 05:45","Finland (FI)","7847.60","7797.50"
"20/05/2024 05:45 - 20/05/2024 06:00","Finland (FI)","7990.80","7908.30"
"20/05/2024 06:00 - 20/05/2024 06:15","Finland (FI)","8237.60","7992.40"
"20/05/2024 06:15 - 20/05/2024 06:30","Finland (FI)","8394.80","8071.80"
"20/05/2024 06:30 - 20/05/2024 06:45","Finland (FI)","8421.20","8144.30"
"20/05/2024 06:45 - 20/05/2024 07:00","Finland (FI)","8528.50","8197.10"
"20/05/2024 07:00 - 20/05/2024 07:15","Finland (FI)","8804.50","8226.30"
"20/05/2024 07:15 - 20/05/2024 07:30","Finland (FI)","8799.30","8260.30"
"20/05/2024 07:30 - 20/05/2024 07:45","Finland (FI)","8747.20","8295.60"
"20/05/2024 07:45 - 20/05/2024 08:00","Finland (FI)","8671.00","8318.10"
"20/05/2024 08:00 - 20/05/2024 08:15","Finland (FI)","8836.70","8324.50"
"20/05/2024 08:15 - 20/05/2024 08:30","Finland (FI)","8745.30","8342.20"
"20/05/2024 08:30 - 20/05/2024 08:45","Finland (FI)","8809.90","8364.70"
"20/05/2024 08:45 - 20/05/2024 09:00","Finland (FI)","8699.90","8390.60"
"20/05/2024 09:00 - 20/05/2024 09:15","Finland (FI)","8774.10","8425.70"
"20/05/2024 09:15 - 20/05/2024 09:30","Finland (FI)","8733.90","8448.10"
"20/05/2024 09:30 - 20/05/2024 09:45","Finland (FI)","8731.10","8462.90"
"20/05/2024 09:45 - 20/05/2024 10:00","Finland (FI)","8712.20","8471.40"
"20/05/2024 10:00 - 20/05/2024 10:15","Finland (FI)","8847.40","8468.90"
"20/05/2024 10:15 - 20/05/2024 10:30","Finland (FI)","8760.50","8472.70"
"20/05/2024 10:30 - 20/05/2024 10:45","Finland (FI)","8655.30","8478.00"
"20/05/2024 10:45 - 20/05/2024 11:00","Finland (FI)","8668.80","8486.70"
"20/05/2024 11:00 - 20/05/2024 11:15","Finland (FI)","8688.90","8504.30"
"20/05/2024 11:15 - 20/05/2024 11:30","Finland (FI)","8597.70","8506.60"
"20/05/2024 11:30 - 20/05/2024 11:45","Finland (FI)","8672.90","8500.40"
"20/05/2024 11:45 - 20/05/2024 12:00","Finland (FI)","8657.50","8482.10"
"20/05/2024 12:00 - 20/05/2024 12:15","Finland (FI)","8636.80","8442.80"
"20/05/2024 12:15 - 20/05/2024 12:30","Finland (FI)","8547.20","8421.80"
"20/05/2024 12:30 - 20/05/2024 12:45","Finland (FI)","8523.60","8411.50"
"20/05/2024 12:45 - 20/05/2024 13:00","Finland (FI)","8558.70","8403.40"
"20/05/2024 13:00 - 20/05/2024 13:15","Finland (FI)","8441.10","8400.90"
"20/05/2024 13:15 - 20/05/2024 13:30","Finland (FI)","8460.20","8398.60"
"20/05/2024 13:30 - 20/05/2024 13:45","Finland (FI)","8458.80","8395.20"
"20/05/2024 13:45 - 20/05/2024 14:00","Finland (FI)","8503.50","8401.40"
"20/05/2024 14:00 - 20/05/2024 14:15","Finland (FI)","8512.90","8424.00"
"20/05/2024 14:15 - 20/05/2024 14:30","Finland (FI)","8490.70","8425.30"
"20/05/2024 14:30 - 20/05/2024 14:45","Finland (FI)","8567.90","8415.00"
"20/05/2024 14:45 - 20/05/2024 15:00","Finland (FI)","8537.50","8391.50"
"20/05/2024 15:00 - 20/05/2024 15:15","Finland (FI)","8360.60","8344.30"
"20/05/2024 15:15 - 20/05/2024 15:30","Finland (FI)","8362.40","8317.50"
"20/05/2024 15:30 - 20/05/2024 15:45","Finland (FI)","8474.20","8301.00"
"20/05/2024 15:45 - 20/05/2024 16:00","Finland (FI)","8532.60","8290.80"
"20/05/2024 16:00 - 20/05/2024 16:15","Finland (FI)","8384.60","8294.70"
"20/05/2024 16:15 - 20/05/2024 16:30","Finland (FI)","8371.40","8285.20"
"20/05/2024 16:30 - 20/05/2024 16:45","Finland (FI)","8405.00","8270.00"
"20/05/2024 16:45 - 20/05/2024 17:00","Finland (FI)","8403.50","8246.20"
"20/05/2024 17:00 - 20/05/2024 17:15","Finland (FI)","8261.70","8201.60"
"20/05/2024 17:15 - 20/05/2024 17:30","Finland (FI)","8237.90","8181.30"
"20/05/2024 17:30 - 20/05/2024 17:45","Finland (FI)","8323.30","8171.40"
"20/05/2024 17:45 - 20/05/2024 18:00","Finland (FI)","8354.00","8176.50"
"20/05/2024 18:00 - 20/05/2024 18:15","Finland (FI)","8326.90","8209.90"
"20/05/2024 18:15 - 20/05/2024 18:30","Finland (FI)","8325.50","8213.90"
"20/05/2024 18:30 - 20/05/2024 18:45","Finland (FI)","8395.80","8198.80"
"20/05/2024 18:45 - 20/05/2024 19:00","Finland (FI)","8397.70","8181.60"
"20/05/2024 19:00 - 20/05/2024 19:15","Finland (FI)","8363.80","8160.80"
"20/05/2024 19:15 - 20/05/2024 19:30","Finland (FI)","8345.20","8125.50"
"20/05/2024 19:30 - 20/05/2024 19:45","Finland (FI)","8305.10","8085.60"
"20/05/2024 19:45 - 20/05/2024 20:00","Finland (FI)","8320.50","8012.30"
"20/05/2024 20:00 - 20/05/2024 20:15","Finland (FI)","8113.40","7881.20"
"20/05/2024 20:15 - 20/05/2024 20:30","Finland (FI)","8074.60","7818.50"
